"business_id","date","code","description"
"CD292057-63D4-467B-B564-0E3C5EFFC07F","20160909","NFS20","Ice used in the preparation and processing of food or drinks or steam that contacts food during processing or preparation shall be [Sec. 31(1)]
"
"CD292057-63D4-467B-B564-0E3C5EFFC07F","20160909","NFS44","Utensils that have been cleaned and sanitized shall be transported and stored in such a manner as to prevent contamination [Sec.81]
"
"CD292057-63D4-467B-B564-0E3C5EFFC07F","20160909","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CD6D2480-0F44-425B-8028-A0DB6020E3EA","20120919","",""
"CD72E9AE-7359-49B5-A96D-2A68FE566632","20120206","",""
"CD72E9AE-7359-49B5-A96D-2A68FE566632","20150715","",""
"CD795C00-1000-49AF-A686-14F77C656FA0","20160916","NFS39","Where equipment for washing by hand is used, utensils shall be, [Sec. 74] 
"
"CD795C00-1000-49AF-A686-14F77C656FA0","20160916","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CD795C00-1000-49AF-A686-14F77C656FA0","20160916","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CD795C00-1000-49AF-A686-14F77C656FA0","20151119","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"CD795C00-1000-49AF-A686-14F77C656FA0","20151119","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CD795C00-1000-49AF-A686-14F77C656FA0","20151119","NFS32","Cooking equipment shall be, [Sec. 58]
"
"CD795C00-1000-49AF-A686-14F77C656FA0","20151119","NFS08","Hot holding: minimum of 60°C (140°F) after cooking / rapid re-heating [Sec.33] 
"
"CD795C00-1000-49AF-A686-14F77C656FA0","20151119","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CD795C00-1000-49AF-A686-14F77C656FA0","20151119","NFS39","Where equipment for washing by hand is used, utensils shall be, [Sec. 74] 
"
"CD795C00-1000-49AF-A686-14F77C656FA0","20151120","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CD795C00-1000-49AF-A686-14F77C656FA0","20151120","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CD795C00-1000-49AF-A686-14F77C656FA0","20151120","NFS32","Cooking equipment shall be, [Sec. 58]
"
"CDD6B155-E056-4DF8-8CCA-929316BC61B3","20130320","",""
"CDD6B155-E056-4DF8-8CCA-929316BC61B3","20111027","",""
"CDD6B155-E056-4DF8-8CCA-929316BC61B3","20120224","",""
"CDD6B155-E056-4DF8-8CCA-929316BC61B3","20110712","",""
"CDD6B155-E056-4DF8-8CCA-929316BC61B3","20120222","",""
"CDD6B155-E056-4DF8-8CCA-929316BC61B3","20130409","",""
"CDD6B155-E056-4DF8-8CCA-929316BC61B3","20110715","",""
"CDDEFB50-A4D1-4E5A-B8BE-5FD2A939A9A4","20100120","",""
"CDF89666-78EE-456B-8471-A592EF176E7A","20150520","",""
"CDF89666-78EE-456B-8471-A592EF176E7A","20160722","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CDF89666-78EE-456B-8471-A592EF176E7A","20160722","NFS13","Every food premise shall be provided with: 
"
"CDFD749E-4C87-4A19-AD0A-5BB7AE275762","20130103","",""
"CDFD749E-4C87-4A19-AD0A-5BB7AE275762","20141203","",""
"CDFD749E-4C87-4A19-AD0A-5BB7AE275762","20140602","",""
"CE3857D2-5899-40E3-8E6D-884DE17C4FFB","20151127","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CE4A56A7-D9E0-4578-A2D1-146158033C1B","20100713","",""
"CE644CA5-E8D2-4D02-B455-F0D428185922","20150604","",""
"CE644CA5-E8D2-4D02-B455-F0D428185922","20161014","NFS40","Utensils shall be sanitized by, [Sec. 75(1)] 
"
"CE644CA5-E8D2-4D02-B455-F0D428185922","20161014","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"CE644CA5-E8D2-4D02-B455-F0D428185922","20161014","NFS36","Toxic and poisonous substances required for maintenance of sanitary conditions shall be, [Sec.63] 
"
"CE644CA5-E8D2-4D02-B455-F0D428185922","20161014","NFS12","Every food premise shall be provided with:
"
"CE644CA5-E8D2-4D02-B455-F0D428185922","20161014","NFS45","Where a utensil is so large as to preclude washing and sanitizing by means of sinks or other machines, it shall be washed or scrubbed with a detergent solution, rinsed with clean water and, [Sec.82]
"
"CE779130-3E85-495B-895B-80A2E4A9A55D","20110819","",""
"CE779130-3E85-495B-895B-80A2E4A9A55D","20150318","",""
"CE779130-3E85-495B-895B-80A2E4A9A55D","20141217","",""
"CE779130-3E85-495B-895B-80A2E4A9A55D","20150610","",""
"CE779130-3E85-495B-895B-80A2E4A9A55D","20130306","",""
"CE779130-3E85-495B-895B-80A2E4A9A55D","20120112","",""
"CE779130-3E85-495B-895B-80A2E4A9A55D","20120820","",""
"CE779130-3E85-495B-895B-80A2E4A9A55D","20140627","",""
"CE98A535-D60D-4519-81E6-2980610F7091","20120309","",""
"CE98A535-D60D-4519-81E6-2980610F7091","20130607","",""
"CE98A535-D60D-4519-81E6-2980610F7091","20120419","",""
"CE98A535-D60D-4519-81E6-2980610F7091","20121113","",""
"CE98A535-D60D-4519-81E6-2980610F7091","20160705","NFS10","Equipment and utensils with which food comes in direct contact shall be, [Sec. 19(1)] 
"
"CE98A535-D60D-4519-81E6-2980610F7091","20160705","NFS20","Ice used in the preparation and processing of food or drinks or steam that contacts food during processing or preparation shall be [Sec. 31(1)]
"
"CE98A535-D60D-4519-81E6-2980610F7091","20160705","NFS44","Utensils that have been cleaned and sanitized shall be transported and stored in such a manner as to prevent contamination [Sec.81]
"
"CE98A535-D60D-4519-81E6-2980610F7091","20120516","",""
"CE9D1D92-4B1A-45D6-BDA3-32BD4D172711","20100728","",""
"CE9D1D92-4B1A-45D6-BDA3-32BD4D172711","20100706","",""
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20100817","",""
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20141031","",""
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20101020","",""
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20140204","",""
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20100121","",""
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20091020","",""
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20100813","",""
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20120618","",""
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20110822","",""
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20091023","",""
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20161017","NFS12","Every food premise shall be provided with:
"
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20161017","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20161017","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"CE9E6366-128C-4A88-92F8-A7B19CF8CEE7","20161017","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CEAF282D-B768-43A8-82E5-7E3FB64CF300","20160108","NFS31","Frequency of garbage removal and wastes adequate to maintain the premises in a sanitary condition [Sec.57]
"
"CEAF282D-B768-43A8-82E5-7E3FB64CF300","20140812","",""
"CEAF282D-B768-43A8-82E5-7E3FB64CF300","20130606","",""
"CEAF282D-B768-43A8-82E5-7E3FB64CF300","20140802","",""
"CEAF282D-B768-43A8-82E5-7E3FB64CF300","20130405","",""
"CEAF282D-B768-43A8-82E5-7E3FB64CF300","20140426","",""
"CEB8FA94-0AE9-4611-8C67-12B7209AB4F7","20120917","",""
"CEB8FA94-0AE9-4611-8C67-12B7209AB4F7","20130109","",""
"CEB8FA94-0AE9-4611-8C67-12B7209AB4F7","20140413","",""
"CEB8FA94-0AE9-4611-8C67-12B7209AB4F7","20150909","",""
"CEB8FA94-0AE9-4611-8C67-12B7209AB4F7","20130527","",""
"CEB8FA94-0AE9-4611-8C67-12B7209AB4F7","20140818","",""
"CEB8FA94-0AE9-4611-8C67-12B7209AB4F7","20150911","",""
"CEB8FA94-0AE9-4611-8C67-12B7209AB4F7","20120106","",""
"CEEF4984-BDE3-4BCC-86A8-B098903E7CC1","20160316","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CEEF4984-BDE3-4BCC-86A8-B098903E7CC1","20140813","",""
"CEF3CB1F-97CE-48D3-B517-6EE4D67DFA4D","20090728","",""
"CEF3CB1F-97CE-48D3-B517-6EE4D67DFA4D","20110818","",""
"CEF3CB1F-97CE-48D3-B517-6EE4D67DFA4D","20101005","",""
"CEF3CB1F-97CE-48D3-B517-6EE4D67DFA4D","20101013","",""
"CEF3CB1F-97CE-48D3-B517-6EE4D67DFA4D","20120605","",""
"CEF3CB1F-97CE-48D3-B517-6EE4D67DFA4D","20101103","",""
"CEF3CB1F-97CE-48D3-B517-6EE4D67DFA4D","20111011","",""
"CF09FD3A-B230-4F2E-B13B-DABC468B1175","20160314","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CF09FD3A-B230-4F2E-B13B-DABC468B1175","20160314","NFS08","Hot holding: minimum of 60°C (140°F) after cooking / rapid re-heating [Sec.33] 
"
"CF1B68A4-24EA-4C3E-A909-0E0D30D8D4A1","20131219","",""
"CF1B68A4-24EA-4C3E-A909-0E0D30D8D4A1","20120208","",""
"CF1B68A4-24EA-4C3E-A909-0E0D30D8D4A1","20120131","",""
"CF1B68A4-24EA-4C3E-A909-0E0D30D8D4A1","20140625","",""
"CF1B68A4-24EA-4C3E-A909-0E0D30D8D4A1","20131220","",""
"CF1B68A4-24EA-4C3E-A909-0E0D30D8D4A1","20110824","",""
"CF33E463-E418-40C7-BAC1-859289317F63","20140522","",""
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20110203","",""
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20120328","",""
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20110906","",""
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20140721","",""
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20141015","",""
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20120329","",""
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20110602","",""
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20160609","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20160609","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20160609","NFS08","Hot holding: minimum of 60°C (140°F) after cooking / rapid re-heating [Sec.33] 
"
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20160609","NFS41","A test reagent for determining the concentration of sanitizer and an accurate thermometer to determine the temperature of the sanitizing solution shall be readily available where the sanitizing takes place [Sec. 75(2)] 
"
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20160609","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"CF5E962F-C90E-447E-A2B9-E672287D3D02","20110207","",""
"CF87632C-FB59-42A3-A640-C2E339664AB3","20120724","",""
"CF87632C-FB59-42A3-A640-C2E339664AB3","20120731","",""
"CF87632C-FB59-42A3-A640-C2E339664AB3","20110627","",""
"CF8A586B-72FD-4E01-8918-20EF650415CA","20101206","",""
"CF95B4D6-2889-4130-A43B-90EB1E0C3E54","20090922","",""
"CFED26C3-95DE-4FD6-B14F-DD21507459E1","20100407","",""
"CFED26C3-95DE-4FD6-B14F-DD21507459E1","20150721","",""
"CFED26C3-95DE-4FD6-B14F-DD21507459E1","20140818","",""
"CFED26C3-95DE-4FD6-B14F-DD21507459E1","20130318","",""
"CFED26C3-95DE-4FD6-B14F-DD21507459E1","20101109","",""
"CFED26C3-95DE-4FD6-B14F-DD21507459E1","20091008","",""
"CFF69E03-085B-48E1-8D56-EF2D1D1045FA","20150708","",""
"CFF69E03-085B-48E1-8D56-EF2D1D1045FA","20111020","",""
"CFF69E03-085B-48E1-8D56-EF2D1D1045FA","20110321","",""
"CFF69E03-085B-48E1-8D56-EF2D1D1045FA","20160318","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"CFF69E03-085B-48E1-8D56-EF2D1D1045FA","20160318","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"CFF69E03-085B-48E1-8D56-EF2D1D1045FA","20140820","",""
"CFFEA357-8AB5-4BB4-AEF2-CA2627632B7B","20121108","",""
"CFFEA357-8AB5-4BB4-AEF2-CA2627632B7B","20160713","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"CFFEA357-8AB5-4BB4-AEF2-CA2627632B7B","20160713","NFS26","Every operator or employee who handles or comes in contact with food or with any utensil used in the manufacture, storage, display, sale or offering for sale, preparation, processing or service of food shall,[Sec.65(1)]
"
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20121119","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20100308","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20110920","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20110601","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20100416","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20100805","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20111024","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20110901","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20121015","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20100809","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20120629","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20120829","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20091026","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20120809","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20120301","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20121010","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20120306","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20110609","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20100826","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20140817","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20120802","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20100806","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20100812","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20100305","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20091030","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20091021","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20100414","",""
"D01E1153-0F33-4FB6-8689-A76EA9FC07C7","20160923","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"D02EF7FD-AF3D-48E8-A944-0C1B24C48090","20130521","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20101117","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20090325","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20121212","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20121205","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20091028","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20130510","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20140409","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20150320","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20130725","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20100610","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20140327","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20091030","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20090318","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20101125","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20141025","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20150319","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20130726","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20131126","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20130508","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20110707","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20131125","",""
"D046B8B4-AD19-49FC-A517-4B65F01686FC","20140805","",""
"D080B31D-77A3-49D2-935E-77E580872DF4","20110225","",""
"D080B31D-77A3-49D2-935E-77E580872DF4","20120112","",""
"D08760F7-BD97-4F77-8F73-067A89847557","20141020","",""
"D08760F7-BD97-4F77-8F73-067A89847557","20120318","",""
"D08760F7-BD97-4F77-8F73-067A89847557","20150930","",""
"D08760F7-BD97-4F77-8F73-067A89847557","20120109","",""
"D08760F7-BD97-4F77-8F73-067A89847557","20101028","",""
"D09914B7-DAD9-4A32-B3EB-37C09AC87B90","20151124","NFS44","Utensils that have been cleaned and sanitized shall be transported and stored in such a manner as to prevent contamination [Sec.81]
"
"D09914B7-DAD9-4A32-B3EB-37C09AC87B90","20151124","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"D09914B7-DAD9-4A32-B3EB-37C09AC87B90","20151124","NFS37","Every food premise shall provide at least one sanitary facility for each sex and shall be,[Sec. 68]
"
"D09914B7-DAD9-4A32-B3EB-37C09AC87B90","20151124","NFS02","Every food premise shall be operated and maintained such that, the premises are free from every condition that may
"
"D09914B7-DAD9-4A32-B3EB-37C09AC87B90","20151124","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"D09914B7-DAD9-4A32-B3EB-37C09AC87B90","20151124","NFS12","Every food premise shall be provided with:
"
"D09914B7-DAD9-4A32-B3EB-37C09AC87B90","20131016","",""
"D09914B7-DAD9-4A32-B3EB-37C09AC87B90","20160126","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"D0A28334-0917-4028-9E15-4CBE5EC81B52","20150612","",""
"D0A28334-0917-4028-9E15-4CBE5EC81B52","20140517","",""
"D0A28334-0917-4028-9E15-4CBE5EC81B52","20160318","NFS08","Hot holding: minimum of 60°C (140°F) after cooking / rapid re-heating [Sec.33] 
"
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20151023","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20151026","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20140908","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20151021","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20160120","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20150404","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20141121","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20160923","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20110127","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20090615","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20141015","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20150609","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20140723","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20121016","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20120716","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20121106","",""
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","20140813","",""
"D0BCCF41-2838-40C9-8645-207791B4AFAB","20110222","",""
"D0BCCF41-2838-40C9-8645-207791B4AFAB","20111005","",""
"D0BCCF41-2838-40C9-8645-207791B4AFAB","20110603","",""
"D0BCCF41-2838-40C9-8645-207791B4AFAB","20110218","",""
"D0BCCF41-2838-40C9-8645-207791B4AFAB","20100603","",""
"D0BCCF41-2838-40C9-8645-207791B4AFAB","20090217","",""
"D0BCCF41-2838-40C9-8645-207791B4AFAB","20090210","",""
"D0BCCF41-2838-40C9-8645-207791B4AFAB","20111013","",""
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20130724","",""
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20160512","NFS28","Every operator or employee who handles or comes in contact with food or with any utensil used in the manufacture, storage, display, sale or offering for sale, preparation, processing or service of food shall,   [Sec.65(1)]
"
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20160512","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20160512","NFS13","Every food premise shall be provided with: 
"
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20150413","",""
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20131022","",""
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20140729","",""
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20140212","",""
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20130618","",""
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20131021","",""
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20140204","",""
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20130725","",""
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20150810","",""
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20130617","",""
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20160407","NFS02","Every food premise shall be operated and maintained such that, the premises are free from every condition that may
"
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20160407","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"D0CC7D8D-4227-45BA-A981-27CD3B1F4F54","20120824","",""
"D0E3DA5A-A939-4988-921E-A5A4A4196EA7","20160427","NFS26","Every operator or employee who handles or comes in contact with food or with any utensil used in the manufacture, storage, display, sale or offering for sale, preparation, processing or service of food shall,[Sec.65(1)]
"
"D0E3DA5A-A939-4988-921E-A5A4A4196EA7","20160427","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"D0E3DA5A-A939-4988-921E-A5A4A4196EA7","20160427","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"D0E3DA5A-A939-4988-921E-A5A4A4196EA7","20160427","NFS10","Equipment and utensils with which food comes in direct contact shall be, [Sec. 19(1)] 
"
"D0E3DA5A-A939-4988-921E-A5A4A4196EA7","20100811","",""
"D0E3DA5A-A939-4988-921E-A5A4A4196EA7","20100827","",""
"D0E3DA5A-A939-4988-921E-A5A4A4196EA7","20131010","",""
"D0E3DA5A-A939-4988-921E-A5A4A4196EA7","20100812","",""
"D0E3DA5A-A939-4988-921E-A5A4A4196EA7","20140917","",""
"D0E3DA5A-A939-4988-921E-A5A4A4196EA7","20110714","",""
"D0E3DA5A-A939-4988-921E-A5A4A4196EA7","20100326","",""
"D0E3DA5A-A939-4988-921E-A5A4A4196EA7","20100818","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20130320","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20140818","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20101213","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20101217","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20120106","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20160309","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20160309","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20160309","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20160309","NFS28","Every operator or employee who handles or comes in contact with food or with any utensil used in the manufacture, storage, display, sale or offering for sale, preparation, processing or service of food shall,   [Sec.65(1)]
"
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20110411","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20130712","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20100128","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20150318","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20150813","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20110617","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20121204","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20150819","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20120217","",""
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","20101207","",""
"D118DC8C-ED3F-4F99-9C78-B2A2D3DDD9F4","20100219","",""
"D125F645-0CC9-41FA-B407-F794A293C793","20110218","",""
"D125F645-0CC9-41FA-B407-F794A293C793","20111018","",""
"D125F645-0CC9-41FA-B407-F794A293C793","20110927","",""
"D125F645-0CC9-41FA-B407-F794A293C793","20110217","",""
"D125F645-0CC9-41FA-B407-F794A293C793","20090903","",""
"D125F645-0CC9-41FA-B407-F794A293C793","20090910","",""
"D13274DD-5E08-4551-A7E4-4EDD4D499EBF","20150413","",""
"D13274DD-5E08-4551-A7E4-4EDD4D499EBF","20141002","",""
"D14EC23A-32DC-4C7E-815C-6F090ED2FB9A","20111129","",""
"D14EC23A-32DC-4C7E-815C-6F090ED2FB9A","20110614","",""
"D14EC23A-32DC-4C7E-815C-6F090ED2FB9A","20120106","",""
"D14EC23A-32DC-4C7E-815C-6F090ED2FB9A","20100805","",""
"D14EC23A-32DC-4C7E-815C-6F090ED2FB9A","20100806","",""
"D15E427E-67D8-4C94-98A6-72A7553D0A58","20140408","",""
"D15E427E-67D8-4C94-98A6-72A7553D0A58","20140812","",""
"D15E427E-67D8-4C94-98A6-72A7553D0A58","20111006","",""
"D1980073-1381-41D2-9B6F-4A0A1D2D0717","20110329","",""
"D1980073-1381-41D2-9B6F-4A0A1D2D0717","20110323","",""
"D1980073-1381-41D2-9B6F-4A0A1D2D0717","20130522","",""
"D1A9772E-DE9C-4DFA-8A04-ED945CC339BC","20160620","NFS02","Every food premise shall be operated and maintained such that, the premises are free from every condition that may
"
"D1A9772E-DE9C-4DFA-8A04-ED945CC339BC","20160201","NFS28","Every operator or employee who handles or comes in contact with food or with any utensil used in the manufacture, storage, display, sale or offering for sale, preparation, processing or service of food shall,   [Sec.65(1)]
"
"D1A9772E-DE9C-4DFA-8A04-ED945CC339BC","20160201","NFS26","Every operator or employee who handles or comes in contact with food or with any utensil used in the manufacture, storage, display, sale or offering for sale, preparation, processing or service of food shall,[Sec.65(1)]
"
"D1A9772E-DE9C-4DFA-8A04-ED945CC339BC","20160201","NFS12","Every food premise shall be provided with:
"
